Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2013-01-15,15.077261924743652,23.18316078186035,11.002939224243164,31.162683486938477,12.365819931030273,25.832155227661133,11.621365547180176,33.923561096191406,21.302003860473633
2013-01-16,14.969179153442383,23.28661346435547,11.009363174438477,31.035978317260742,12.408156394958496,25.796424865722656,11.565607070922852,33.8504524230957,21.254520416259766
2013-01-17,15.084988594055176,23.4339599609375,11.002939224243164,31.36859130859375,12.458962440490723,25.96796226501465,11.611528396606445,34.15100860595703,21.47898292541504
2013-01-18,15.185348510742188,23.665939331054688,11.015787124633789,31.62200164794922,12.442023277282715,26.075183868408203,11.703368186950684,34.26472854614258,21.504871368408203
2013-01-22,15.332032203674316,23.891658782958984,11.118557929992676,31.74871826171875,12.475892066955566,26.08233070373535,11.80177116394043,34.36223220825195,21.56099510192871
2013-01-23,15.24710464477539,23.810155868530273,11.11213207244873,31.75663185119629,12.607132911682129,26.075183868408203,11.772253036499023,34.32161331176758,21.578258514404297
2013-01-24,15.293427467346191,23.879125595092773,11.169944763183594,31.94670295715332,12.39122200012207,26.14666175842285,11.82473087310791,34.54093551635742,21.742284774780273
2013-01-25,15.347465515136719,24.104835510253906,11.221324920654297,32.049659729003906,12.403923988342285,26.275314331054688,11.883776664733887,34.80901336669922,21.971057891845703
2013-01-28,15.200785636901855,24.064090728759766,11.176363945007324,32.07340621948242,12.44626235961914,26.296762466430664,11.877212524414062,34.68716049194336,21.867464065551758
2013-01-29,15.285703659057617,24.452831268310547,11.221324920654297,32.14469528198242,12.463191032409668,26.439720153808594,11.959216117858887,35.06083679199219,21.78114128112793
2013-01-30,15.200785636901855,24.330562591552734,11.169944763183594,31.851661682128906,12.425089836120605,26.389680862426758,11.9690580368042,34.955230712890625,21.742284774780273
2013-01-31,15.061824798583984,24.249052047729492,11.163518905639648,31.740802764892578,12.44626235961914,26.35394859313965,11.998576164245605,34.85774612426758,21.638690948486328
2013-02-01,15.24710464477539,24.474769592285156,11.311251640319824,32.049659729003906,12.585960388183594,26.56836700439453,12.031381607055664,35.13394546508789,21.763864517211914
2013-02-04,15.100421905517578,24.242782592773438,11.18278980255127,31.77246856689453,12.42086124420166,26.31819725036621,11.949377059936523,34.7440185546875,21.496238708496094
2013-02-05,15.177626609802246,24.452831268310547,11.291982650756836,32.06549835205078,12.564793586730957,26.63270378112793,11.98217487335205,35.12582015991211,21.725017547607422
2013-02-06,15.193066596984863,24.468503952026367,11.311251640319824,32.07340621948242,12.560561180114746,26.6684513092041,12.018254280090332,35.117698669433594,21.772497177124023
2013-02-07,15.112007141113281,24.405805587768555,11.279135704040527,32.0338020324707,12.560561180114746,26.811405181884766,12.034659385681152,34.98773193359375,21.725017547607422
2013-02-08,15.200785636901855,24.63465690612793,11.304831504821777,32.160526275634766,12.670631408691406,26.78995704650879,12.034659385681152,35.247676849365234,21.89335823059082
