Date,SPY
2000-09-27,91.11817932128906
2000-09-28,92.29175567626953
2000-09-29,91.41656494140625
2000-10-02,91.55577850341797
2000-10-03,90.70049285888672
2000-10-04,91.45636749267578
2000-10-05,91.77458953857422
2000-10-06,89.78551483154297
2000-10-09,89.10920715332031
2000-10-10,87.6373519897461
2000-10-11,86.90142059326172
2000-10-12,84.73336029052734
2000-10-13,87.55781555175781
2000-10-16,87.95559692382812
2000-10-17,85.76764678955078
2000-10-18,85.44943237304688
2000-10-19,88.67168426513672
2000-10-20,89.04959106445312
2000-10-23,89.44741821289062
2000-10-24,88.85065460205078
2000-10-25,86.76216888427734
2000-10-26,87.00086212158203
2000-10-27,88.65178680419922
2000-10-30,89.44741821289062
2000-10-31,90.9889144897461
2000-11-01,90.68059539794922
2000-11-02,90.82976531982422
2000-11-03,90.87953186035156
2000-11-06,91.51599884033203
2000-11-07,91.4961166381836
2000-11-08,89.46729278564453
2000-11-09,89.12914276123047
2000-11-10,86.96109771728516
2000-11-13,86.28479766845703
2000-11-14,88.55233764648438
2000-11-15,88.8307876586914
2000-11-16,87.43846130371094
2000-11-17,86.9710464477539
2000-11-20,85.7278823852539
2000-11-21,86.16543579101562
2000-11-22,84.1068115234375
2000-11-24,85.82733154296875
2000-11-27,86.58319854736328
2000-11-28,85.09136962890625
2000-11-29,84.93225860595703
2000-11-30,84.19631958007812
2000-12-01,84.15656280517578
2000-12-04,84.87259674072266
2000-12-05,87.65724182128906
2000-12-06,86.25498962402344
2000-12-07,85.07144165039062
2000-12-08,85.2703628540039
2000-12-11,88.23402404785156
2000-12-12,87.85611724853516
2000-12-13,86.65277862548828
2000-12-14,85.54886627197266
2000-12-15,83.61659240722656
2000-12-18,84.73389434814453
2000-12-19,83.00806427001953
2000-12-20,80.60395050048828
2000-12-21,81.16259002685547
2000-12-22,83.59667205810547
2000-12-26,84.49446868896484
2000-12-27,85.11292266845703
2000-12-28,85.37234497070312
2000-12-29,83.75626373291016
2001-01-02,82.23995208740234
2001-01-03,86.19033813476562
2001-01-04,85.26260375976562
2001-01-05,82.47933959960938
2001-01-08,83.1178207397461
2001-01-09,82.89836120605469
2001-01-10,84.35478973388672
2001-01-11,84.43461608886719
2001-01-12,84.27499389648438
2001-01-16,84.81369018554688
2001-01-17,85.20274353027344
2001-01-18,86.0506820678711
2001-01-19,85.56187438964844
2001-01-22,86.13050079345703
2001-01-23,86.80885314941406
2001-01-24,87.06818389892578
2001-01-25,86.8487548828125
2001-01-26,86.74893951416016
2001-01-29,87.21186828613281
2001-01-30,87.97801208496094
2001-01-31,87.47998809814453
2001-02-01,88.06098175048828
2001-02-02,86.06266784667969
2001-02-05,86.6946792602539
2001-02-06,86.43931579589844
2001-02-07,85.992431640625
2001-02-08,84.99005889892578
2001-02-09,84.1728286743164
2001-02-12,85.13689422607422
2001-02-13,84.44103240966797
2001-02-14,84.31329345703125
2001-02-15,85.13050842285156
2001-02-16,83.25350189208984
2001-02-20,81.9701919555664
2001-02-21,80.20170593261719
2001-02-22,80.32298278808594
2001-02-23,79.78034210205078
2001-02-26,81.47860717773438
2001-02-27,80.72523498535156
2001-02-28,79.135498046875
2001-03-01,79.55049896240234
2001-03-02,78.9184341430664
2001-03-05,79.6399154663086
2001-03-06,80.4953842163086
2001-03-07,81.06999206542969
2001-03-08,81.15937805175781
2001-03-09,78.75881958007812
2001-03-12,75.38782501220703
2001-03-13,76.62637329101562
2001-03-14,75.11326599121094
2001-03-15,75.13243103027344
2001-03-16,73.62548065185547
2001-03-19,75.12346649169922
2001-03-20,73.10692596435547
2001-03-21,71.86503601074219
2001-03-22,71.13521575927734
2001-03-23,73.28619384765625
2001-03-26,74.22083282470703
2001-03-27,75.738037109375
2001-03-28,73.64471435546875
2001-03-29,73.9263916015625
2001-03-30,74.70099639892578
2001-04-02,73.10692596435547
2001-04-03,70.66792297363281
2001-04-04,70.96239471435547
2001-04-05,73.65108489990234
2001-04-06,72.53081512451172
2001-04-09,73.33741760253906
2001-04-10,74.67537689208984
2001-04-11,74.7265853881836
2001-04-12,76.08372497558594
2001-04-16,75.28350067138672
2001-04-17,76.34619903564453
2001-04-18,79.380615234375
2001-04-19,80.43685913085938
2001-04-20,79.70063781738281
2001-04-23,78.2538833618164
2001-04-24,77.83136749267578
2001-04-25,78.84921264648438
2001-04-26,79.20132446289062
2001-04-27,80.52008056640625
2001-04-30,81.08342742919922
2001-05-01,81.33307647705078
2001-05-02,81.18585968017578
2001-05-03,80.15513610839844
2001-05-04,81.51873779296875
2001-05-07,80.81454467773438
2001-05-08,80.77613067626953
2001-05-09,80.43685913085938
2001-05-10,80.67372131347656
2001-05-11,80.11679077148438
2001-05-14,80.27680206298828
2001-05-15,80.64811706542969
2001-05-16,82.54940032958984
2001-05-17,82.67742919921875
2001-05-18,83.05510711669922
2001-05-21,84.27781677246094
2001-05-22,84.16900634765625
2001-05-23,82.74146270751953
2001-05-24,82.98475646972656
2001-05-25,82.00521850585938
2001-05-29,81.35225677490234
2001-05-30,80.2127914428711
2001-05-31,80.62889862060547
2001-06-01,81.12821197509766
2001-06-04,81.51873779296875
2001-06-05,82.453369140625
2001-06-06,81.76837158203125
2001-06-07,82.06287384033203
2001-06-08,81.30107116699219
2001-06-11,80.72491455078125
2001-06-12,80.5841064453125
2001-06-13,79.89271545410156
2001-06-14,78.1002426147461
2001-06-15,78.2260513305664
2001-06-18,77.84729766845703
2001-06-19,78.1875228881836
2001-06-20,78.59841918945312
2001-06-21,79.49079895019531
2001-06-22,78.86804962158203
2001-06-25,78.14264678955078
2001-06-26,78.03345489501953
2001-06-27,77.9885025024414
2001-06-28,78.41866302490234
2001-06-29,78.70756530761719
2001-07-02,79.6898193359375
2001-07-03,79.67053985595703
2001-07-05,78.11695098876953
2001-07-06,76.42854309082031
2001-07-09,76.84583282470703
2001-07-10,75.92132568359375
2001-07-11,75.99838256835938
2001-07-12,77.80236053466797
2001-07-13,78.47643280029297
2001-07-16,77.49422454833984
2001-07-17,78.21965789794922
2001-07-18,77.68680572509766
2001-07-19,78.36729431152344
2001-07-20,77.89863586425781
2001-07-23,76.36431121826172
2001-07-24,75.62604522705078
2001-07-25,76.46063995361328
2001-07-26,77.26309204101562
2001-07-27,77.55841827392578
2001-07-30,77.5841064453125
2001-07-31,77.90510559082031
2001-08-01,78.39302062988281
2001-08-02,78.71400451660156
2001-08-03,78.28387451171875
2001-08-06,77.23096466064453
2001-08-07,77.53272247314453
2001-08-08,76.09468078613281
2001-08-09,76.31937408447266
2001-08-10,76.58259582519531
2001-08-13,76.60187530517578
2001-08-14,76.56973266601562
2001-08-15,75.9084701538086
2001-08-16,76.17169189453125
2001-08-17,74.95196533203125
2001-08-20,75.64524841308594
2001-08-21,74.35491943359375
2001-08-22,75.12528991699219
2001-08-23,74.85562133789062
2001-08-24,76.40925598144531
2001-08-27,75.95344543457031
2001-08-28,74.84281921386719
2001-08-29,74.1751480102539
2001-08-30,72.74991607666016
2001-08-31,73.28279113769531
2001-09-04,72.81412506103516
2001-09-05,72.9938735961914
2001-09-06,71.11284637451172
2001-09-07,69.79679107666016
2001-09-10,70.65064239501953
2001-09-17,66.9592056274414
2001-09-18,66.79867553710938
2001-09-19,65.45052337646484
2001-09-20,63.37052536010742
2001-09-21,62.686798095703125
2001-09-24,64.890625
2001-09-25,65.56724548339844
2001-09-26,65.33528137207031
2001-09-27,65.9023208618164
2001-09-28,67.3006820678711
2001-10-01,67.19110107421875
2001-10-02,68.03529357910156
2001-10-03,69.17586517333984
2001-10-04,69.23384094238281
2001-10-05,69.09855651855469
2001-10-08,68.6474609375
2001-10-09,68.28016662597656
2001-10-10,69.80094909667969
2001-10-11,70.88352966308594
2001-10-12,70.56131744384766
2001-10-15,70.4323959350586
2001-10-16,70.8770523071289
2001-10-17,69.3691635131836
2001-10-18,69.22098541259766
2001-10-19,69.17586517333984
2001-10-22,70.5419921875
2001-10-23,70.18109130859375
2001-10-24,69.99420928955078
2001-10-25,71.25080871582031
2001-10-26,71.08971405029297
2001-10-29,69.2402572631836
2001-10-30,68.40901947021484
2001-10-31,68.17707061767578
2001-11-01,69.92333984375
2001-11-02,70.40019989013672
2001-11-05,71.32170867919922
2001-11-06,72.43008422851562
2001-11-07,72.33338165283203
2001-11-08,72.55895233154297
2001-11-09,72.63627624511719
2001-11-12,72.19165802001953
2001-11-13,73.81551361083984
2001-11-14,73.88640594482422
2001-11-15,74.0217056274414
2001-11-16,73.69304656982422
2001-11-19,74.60167694091797
2001-11-20,73.97663879394531
2001-11-21,73.48684692382812
2001-11-23,74.5436782836914
2001-11-26,74.70478057861328
2001-11-27,74.382568359375
2001-11-28,73.03582000732422
2001-11-29,74.0217056274414
2001-11-30,73.4933090209961
2001-12-03,73.05516052246094
2001-12-04,74.2923355102539
2001-12-05,75.65204620361328
2001-12-06,75.61335754394531
2001-12-07,75.11073303222656
2001-12-10,73.70594024658203
2001-12-11,73.5577621459961
2001-12-12,73.64156341552734
2001-12-13,72.21094512939453
2001-12-14,72.9004898071289
2001-12-17,73.6544189453125
2001-12-18,74.09259033203125
2001-12-19,74.61456298828125
2001-12-20,73.87992858886719
2001-12-21,74.32806396484375
2001-12-24,74.1858139038086
2001-12-26,74.59320068359375
2001-12-27,75.04580688476562
2001-12-28,75.00697326660156
2001-12-31,73.90776824951172
2002-01-02,74.70310974121094
2002-01-03,75.55012512207031
2002-01-04,76.05448150634766
2002-01-07,75.5177993774414
2002-01-08,75.34319305419922
2002-01-09,74.72892761230469
2002-01-10,75.05872344970703
2002-01-11,74.32157897949219
2002-01-14,73.85604095458984
2002-01-15,74.45736694335938
2002-01-16,72.95076751708984
2002-01-17,73.50035858154297
2002-01-18,73.16413879394531
2002-01-22,72.65978240966797
2002-01-23,73.21588897705078
2002-01-24,73.44218444824219
2002-01-25,73.42280578613281
2002-01-28,73.62323760986328
2002-01-29,71.308349609375
2002-01-30,72.33650207519531
2002-01-31,73.18356323242188
2002-02-01,72.84085845947266
2002-02-04,71.03033447265625
2002-02-05,70.59065246582031
2002-02-06,70.28673553466797
2002-02-07,69.84703063964844
2002-02-08,71.18550872802734
2002-02-11,72.05842590332031
2002-02-12,71.83211517333984
2002-02-13,72.5951156616211
2002-02-14,72.4593276977539
2002-02-15,71.70279693603516
2002-02-19,70.3255386352539
2002-02-20,71.50882720947266
2002-02-21,70.028076171875
2002-02-22,70.89450073242188
2002-02-25,72.0649185180664
2002-02-26,71.91618347167969
2002-02-27,72.1942367553711
2002-02-28,71.87092590332031
2002-03-01,73.54564666748047
2002-03-04,74.84534454345703
2002-03-05,74.6060791015625
2002-03-06,75.4919662475586
2002-03-07,75.33031463623047
2002-03-08,75.64717102050781
2002-03-11,75.80878448486328
2002-03-12,75.7635269165039
2002-03-13,75.03287506103516
2002-03-14,74.92938232421875
2002-03-15,75.64337158203125
2002-03-18,75.65634155273438
2002-03-19,76.16212463378906
2002-03-20,74.72901153564453
2002-03-21,74.76142120361328
2002-03-22,74.59935760498047
2002-03-25,73.6719970703125
2002-03-26,74.10001373291016
2002-03-27,74.2945327758789
2002-03-28,74.26212310791016
2002-04-01,74.2945327758789
2002-04-02,73.8860092163086
2002-04-03,73.36726379394531
2002-04-04,73.06245422363281
2002-04-05,73.07545471191406
2002-04-08,73.2310791015625
2002-04-09,72.7187728881836
2002-04-10,73.54234313964844
2002-04-11,71.71366119384766
2002-04-12,72.25187683105469
2002-04-15,71.70067596435547
2002-04-16,73.40615844726562
2002-04-17,73.25049591064453
2002-04-18,72.93276977539062
2002-04-19,73.19863891601562
2002-04-22,71.9795150756836
2002-04-23,71.66825866699219
2002-04-24,70.948486328125
2002-04-25,70.98739624023438
2002-04-26,69.6385269165039
2002-04-29,69.29490661621094
2002-04-30,69.943359375
2002-05-01,70.79935455322266
2002-05-02,70.5269775390625
2002-05-03,69.76180267333984
2002-05-06,68.39352416992188
2002-05-07,68.15361022949219
2002-05-08,70.68907928466797
2002-05-09,69.87201690673828
2002-05-10,68.55563354492188
2002-05-13,69.94983673095703
2002-05-14,71.47371673583984
2002-05-15,71.19486999511719
2002-05-16,71.56453704833984
2002-05-17,71.9146957397461
2002-05-20,71.13653564453125
2002-05-21,70.48806762695312
2002-05-22,70.64368438720703
2002-05-23,71.39591979980469
2002-05-24,70.48157501220703
2002-05-28,70.09898376464844
2002-05-29,69.58020782470703
2002-05-30,69.38566589355469
2002-05-31,69.52833557128906
2002-06-03,67.68023681640625
2002-06-04,67.84881591796875
2002-06-05,68.48431396484375
2002-06-06,67.0901107788086
2002-06-07,67.01229858398438
2002-06-10,67.27167510986328
2002-06-11,66.11739349365234
2002-06-12,66.51944732666016
2002-06-13,65.8515396118164
2002-06-14,65.75424194335938
2002-06-17,67.51810455322266
2002-06-18,68.06928253173828
2002-06-19,66.48054504394531
2002-06-20,65.63107299804688
2002-06-21,64.60487365722656
2002-06-24,64.9432373046875
2002-06-25,63.48558044433594
2002-06-26,63.58969497680664
2002-06-27,64.70248413085938
2002-06-28,64.3966293334961
2002-07-01,63.140708923339844
2002-07-02,61.80022048950195
2002-07-03,62.15162658691406
2002-07-05,64.6243896484375
2002-07-08,63.817481994628906
2002-07-09,62.21015167236328
2002-07-10,59.945594787597656
2002-07-11,60.43364334106445
2002-07-12,59.7698974609375
2002-07-15,60.0887565612793
2002-07-16,58.93045425415039
2002-07-17,59.04757308959961
2002-07-18,57.13444137573242
2002-07-19,55.1236572265625
2002-07-22,53.49030685424805
2002-07-23,52.02616882324219
2002-07-24,55.130157470703125
2002-07-25,54.661659240722656
2002-07-26,55.70285415649414
2002-07-29,58.4163932800293
2002-07-30,59.17775344848633
2002-07-31,59.320899963378906
2002-08-01,57.77216339111328
2002-08-02,56.477195739746094
2002-08-05,54.51197814941406
2002-08-06,56.34703826904297
2002-08-07,57.329673767089844
2002-08-08,59.18426513671875
2002-08-09,59.40549850463867
2002-08-12,58.969482421875
2002-08-13,57.89579772949219
2002-08-14,60.010650634765625
2002-08-15,60.84364318847656
2002-08-16,60.661407470703125
2002-08-19,62.08002853393555
2002-08-20,61.42274856567383
2002-08-21,62.307769775390625
2002-08-22,62.91298294067383
2002-08-23,61.55942153930664
2002-08-26,61.98889923095703
2002-08-27,61.27312088012695
2002-08-28,59.93259048461914
2002-08-29,59.95864486694336
2002-08-30,59.7243537902832
2002-09-03,57.44677734375
2002-09-04,58.266700744628906
2002-09-05,57.77216339111328
2002-09-06,58.56603240966797
2002-09-09,58.995506286621094
2002-09-10,59.672279357910156
2002-09-11,59.30141067504883
2002-09-12,58.208126068115234
2002-09-13,58.351322174072266
2002-09-16,58.49444580078125
2002-09-17,57.15395736694336
2002-09-18,56.58130645751953
2002-09-19,55.117156982421875
2002-09-20,55.135459899902344
2002-09-23,54.68444061279297
2002-09-24,53.802032470703125
2002-09-25,55.135459899902344
2002-09-26,56.037532806396484
2002-09-27,54.08961486816406
2002-09-30,53.46210861206055
2002-10-01,56.03094482421875
2002-10-02,54.35110855102539
2002-10-03,53.802032470703125
2002-10-04,52.81501770019531
2002-10-07,51.72341537475586
2002-10-08,52.533931732177734
2002-10-09,51.0501708984375
2002-10-10,52.70389938354492
2002-10-11,55.01126480102539
2002-10-14,55.318485260009766
2002-10-15,57.97884750366211
2002-10-16,56.57350540161133
2002-10-17,57.69777297973633
2002-10-18,57.939640045166016
2002-10-21,58.9397087097168
2002-10-22,58.51485061645508
2002-10-23,58.95929718017578
2002-10-24,57.756614685058594
2002-10-25,58.95929718017578
2002-10-28,58.573673248291016
2002-10-29,57.89387512207031
2002-10-30,58.45603942871094
2002-10-31,57.86119842529297
2002-11-01,59.005069732666016
2002-11-04,59.56725311279297
2002-11-05,60.0378532409668
2002-11-06,60.815696716308594
2002-11-07,59.32534408569336
2002-11-08,58.599830627441406
2002-11-11,57.691246032714844
2002-11-12,58.14878845214844
2002-11-13,58.207637786865234
2002-11-14,59.30573272705078
2002-11-15,59.74372482299805
2002-11-18,59.14238357543945
2002-11-19,59.06391525268555
2002-11-20,60.37772750854492
2002-11-21,61.502010345458984
2002-11-22,61.064083099365234
2002-11-25,61.10328674316406
2002-11-26,59.93977355957031
2002-11-27,61.6262321472168
2002-11-29,61.43010711669922
2002-12-02,61.52816390991211
2002-12-03,60.704566955566406
2002-12-04,60.4300422668457
2002-12-05,59.76329803466797
2002-12-06,60.15550231933594
2002-12-09,58.50175476074219
2002-12-10,59.28615188598633
2002-12-11,59.338443756103516
2002-12-12,59.331905364990234
2002-12-13,58.39717483520508
2002-12-16,59.9070930480957
2002-12-17,59.38418960571289
2002-12-18,58.69788360595703
2002-12-19,58.2795295715332
2002-12-20,59.11112976074219
2002-12-23,59.13084030151367
2002-12-24,58.69072723388672
2002-12-26,58.71700668334961
2002-12-27,57.39671325683594
2002-12-30,57.8762092590332
2002-12-31,57.95502853393555
2003-01-02,59.82052230834961
2003-01-03,60.00444412231445
2003-01-06,61.061981201171875
2003-01-07,60.91093826293945
2003-01-08,60.03070831298828
2003-01-09,60.9634895324707
2003-01-10,61.12766647338867
2003-01-13,61.107975006103516
2003-01-14,61.3050537109375
2003-01-15,60.69416809082031
2003-01-16,60.44453430175781
2003-01-17,59.55119705200195
2003-01-21,58.62503433227539
2003-01-22,57.915592193603516
2003-01-23,58.27032470703125
2003-01-24,56.7398567199707
2003-01-27,55.96473693847656
2003-01-28,56.37856674194336
2003-01-29,56.80552291870117
2003-01-30,55.458984375
2003-01-31,56.52964782714844
2003-02-03,56.64132308959961
2003-02-04,56.08300018310547
2003-02-05,55.73485565185547
2003-02-06,55.47210693359375
2003-02-07,54.79552459716797
2003-02-10,55.18307876586914
2003-02-11,54.802120208740234
2003-02-12,53.928462982177734
2003-02-13,54.09265899658203
2003-02-14,55.27504348754883
2003-02-18,56.24718475341797
2003-02-19,55.95161819458008
2003-02-20,55.39326858520508
2003-02-21,55.95161819458008
2003-02-24,55.045143127441406
2003-02-25,55.48525619506836
2003-02-26,54.67727279663086
2003-02-27,55.39980697631836
2003-02-28,55.767696380615234
2003-03-03,55.2356071472168
2003-03-04,54.35542297363281
2003-03-05,54.81523895263672
2003-03-06,54.35542297363281
2003-03-07,54.7298698425293
2003-03-10,53.41611099243164
2003-03-11,52.89064407348633
2003-03-12,53.245304107666016
2003-03-13,55.084556579589844
2003-03-14,55.26188278198242
2003-03-17,57.002593994140625
2003-03-18,57.33759307861328
2003-03-19,57.77767562866211
2003-03-20,57.90250015258789
2003-03-21,59.138427734375
2003-03-24,57.173072814941406
2003-03-25,57.72045135498047
2003-03-26,57.4302864074707
2003-03-27,57.47645568847656
2003-03-28,57.186256408691406
2003-03-31,55.88702392578125
2003-04-01,56.744407653808594
2003-04-02,58.11618423461914
2003-04-03,57.83917236328125
2003-04-04,58.18214797973633
2003-04-07,58.06999588012695
2003-04-08,58.16233825683594
2003-04-09,57.39727783203125
2003-04-10,57.71389389038086
2003-04-11,57.47645568847656
2003-04-14,58.66354751586914
2003-04-15,59.21092987060547
2003-04-16,58.20192337036133
2003-04-17,59.06585693359375
2003-04-21,59.12522888183594
2003-04-22,60.239810943603516
2003-04-23,60.7938117980957
2003-04-24,60.25296401977539
2003-04-25,59.50775146484375
2003-04-28,60.53656768798828
2003-04-29,60.74761962890625
2003-04-30,60.61570739746094
2003-05-01,60.609130859375
2003-05-02,61.47306823730469
2003-05-05,61.3543815612793
2003-05-06,61.934730529785156
2003-05-07,61.59178924560547
2003-05-08,60.971858978271484
2003-05-09,61.81604766845703
2003-05-12,62.574440002441406
2003-05-13,62.462337493896484
2003-05-14,62.33047103881836
2003-05-15,62.726158142089844
2003-05-16,62.56789779663086
2003-05-19,61.10376739501953
2003-05-20,60.978431701660156
2003-05-21,61.10376739501953
2003-05-22,61.71048355102539
2003-05-23,61.835819244384766
2003-05-27,62.91741943359375
2003-05-28,63.09547805786133
2003-05-29,62.93058395385742
2003-05-30,63.93965530395508
2003-06-02,64.2034683227539
2003-06-03,64.46726989746094
2003-06-04,65.39717102050781
2003-06-05,65.72032928466797
2003-06-06,65.46312713623047
2003-06-09,64.79704284667969
2003-06-10,65.45653533935547
2003-06-11,66.14900970458984
2003-06-12,66.35346984863281
2003-06-13,65.66099548339844
2003-06-16,67.04597473144531
2003-06-17,67.04597473144531
2003-06-18,66.98661804199219
2003-06-19,65.96437072753906
2003-06-20,65.8187255859375
2003-06-23,65.14360046386719
2003-06-24,65.2098159790039
2003-06-25,64.55455017089844
2003-06-26,65.39512634277344
2003-06-27,64.64055633544922
2003-06-30,64.62071990966797
2003-07-01,65.21642303466797
2003-07-02,66.03715515136719
2003-07-03,65.35538482666016
2003-07-07,66.65271759033203
2003-07-08,66.95059204101562
2003-07-09,66.57330322265625
2003-07-10,65.72605895996094
2003-07-11,66.34823608398438
2003-07-14,66.67259979248047
2003-07-15,66.52699279785156
2003-07-16,66.13646697998047
2003-07-17,65.19660186767578
2003-07-18,65.86505889892578
2003-07-21,65.05095672607422
2003-07-22,65.64002227783203
2003-07-23,65.68637084960938
2003-07-24,65.18992614746094
2003-07-25,66.34163665771484
2003-07-28,66.09675598144531
2003-07-29,65.79224395751953
2003-07-30,65.63339233398438
2003-07-31,65.78564453125
2003-08-01,65.20319366455078
2003-08-04,65.20319366455078
2003-08-05,63.8198356628418
2003-08-06,64.19049835205078
2003-08-07,64.86560821533203
2003-08-08,65.05095672607422
2003-08-11,65.2958755493164
2003-08-12,65.89154052734375
2003-08-13,65.55398559570312
2003-08-14,65.73267364501953
2003-08-15,65.9378662109375
2003-08-18,66.507080078125
2003-08-19,66.75865173339844
2003-08-20,66.48723602294922
2003-08-21,66.69904327392578
2003-08-22,66.03715515136719
2003-08-25,66.14302825927734
2003-08-26,66.26223754882812
2003-08-27,66.28206634521484
2003-08-28,66.69242858886719
2003-08-29,67.14253234863281
2003-09-02,68.04271697998047
2003-09-03,68.41333770751953
2003-09-04,68.44646453857422
2003-09-05,68.06254577636719
2003-09-08,68.62517547607422
2003-09-09,68.17510223388672
2003-09-10,67.48670196533203
2003-09-11,67.68528747558594
2003-09-12,67.81107330322266
2003-09-15,67.5727310180664
2003-09-16,68.55902099609375
2003-09-17,68.42662048339844
2003-09-18,69.23406982421875
2003-09-19,68.8819580078125
2003-09-22,68.1377944946289
